,id,zipcode,season,price_median_region,price_median_season,price,recommendation_price,profit
18265,9346920260,98006,summer,760000.0,771500.0,646000.0,839800.0,193800.0
18271,2206700070,98006,fall,760000.0,751305.0,435000.0,565500.0,130500.0
18273,2204500550,98006,summer,760000.0,771500.0,425000.0,552500.0,127500.0
18274,2600110710,98006,summer,760000.0,771500.0,602000.0,782600.0,180600.0
18275,2600110560,98006,fall,760000.0,751305.0,750000.0,975000.0,225000.0
18279,6071800310,98006,summer,760000.0,771500.0,558000.0,725400.0,167400.0
18284,2592200030,98006,summer,760000.0,771500.0,650000.0,845000.0,195000.0
18286,2600040160,98006,fall,760000.0,751305.0,753000.0,1129500.0,376500.0
18288,2141330560,98006,summer,760000.0,771500.0,671500.0,872950.0,201450.0
18291,2207000060,98006,summer,760000.0,771500.0,500000.0,650000.0,150000.0
18293,6071300550,98006,summer,760000.0,771500.0,600000.0,780000.0,180000.0
18294,7856601040,98006,winter,760000.0,752500.0,745000.0,968500.0,223500.0
18296,6071000030,98006,summer,760000.0,771500.0,610000.0,793000.0,183000.0
18299,6072300800,98006,spring,760000.0,765000.0,595000.0,773500.0,178500.0
18301,2824059128,98006,fall,760000.0,751305.0,510000.0,663000.0,153000.0
18302,2203500140,98006,summer,760000.0,771500.0,320000.0,416000.0,96000.0
18303,6071400710,98006,spring,760000.0,765000.0,648000.0,842400.0,194400.0
18304,6071000310,98006,winter,760000.0,752500.0,622000.0,808600.0,186600.0
18305,3447000030,98006,spring,760000.0,765000.0,510000.0,663000.0,153000.0
18306,2206500550,98006,fall,760000.0,751305.0,375000.0,487500.0,112500.0
18311,6070500055,98006,spring,760000.0,765000.0,599000.0,778700.0,179700.0
18312,2141330700,98006,spring,760000.0,765000.0,555000.0,721500.0,166500.0
18316,2206500105,98006,summer,760000.0,771500.0,290000.0,377000.0,87000.0
18319,6072100790,98006,spring,760000.0,765000.0,648000.0,842400.0,194400.0
18321,7856620910,98006,spring,760000.0,765000.0,627500.0,815750.0,188250.0
18322,643300210,98006,winter,760000.0,752500.0,610000.0,793000.0,183000.0
18323,4036100175,98006,winter,760000.0,752500.0,689000.0,895700.0,206700.0
18324,2205500355,98006,fall,760000.0,751305.0,455000.0,591500.0,136500.0
18326,5566100205,98006,winter,760000.0,752500.0,515000.0,669500.0,154500.0
18327,1777600880,98006,summer,760000.0,771500.0,582000.0,756600.0,174600.0
18328,6071600450,98006,fall,760000.0,751305.0,496600.0,645580.0,148980.0
18331,1115700040,98006,winter,760000.0,752500.0,713500.0,927550.0,214050.0
18332,6071400360,98006,fall,760000.0,751305.0,550000.0,715000.0,165000.0
18334,9323610180,98006,summer,760000.0,771500.0,720000.0,936000.0,216000.0
18344,5056500210,98006,fall,760000.0,751305.0,539950.0,701935.0,161985.0
18345,2600030210,98006,summer,760000.0,771500.0,681000.0,885300.0,204300.0
18349,1777600210,98006,winter,760000.0,752500.0,590000.0,767000.0,177000.0
18352,2141330360,98006,summer,760000.0,771500.0,625000.0,812500.0,187500.0
18353,2201500555,98006,fall,760000.0,751305.0,385000.0,500500.0,115500.0
18354,5566100145,98006,fall,760000.0,751305.0,499950.0,649935.0,149985.0
18356,6071300180,98006,summer,760000.0,771500.0,525000.0,682500.0,157500.0
18357,6072000910,98006,summer,760000.0,771500.0,480000.0,624000.0,144000.0
18360,6705120540,98006,winter,760000.0,752500.0,462370.0,601081.0,138711.0
18362,2206500395,98006,spring,760000.0,765000.0,417000.0,542100.0,125100.0
18369,4034900065,98006,spring,760000.0,765000.0,459900.0,597870.0,137970.0
18371,7856700920,98006,summer,760000.0,771500.0,699900.0,909870.0,209970.0
18377,5566100170,98006,fall,760000.0,751305.0,650000.0,845000.0,195000.0
18380,2204500480,98006,winter,760000.0,752500.0,551100.0,716430.0,165330.0
18383,9346960050,98006,fall,760000.0,751305.0,660000.0,858000.0,198000.0
18384,6072400280,98006,summer,760000.0,771500.0,619850.0,805805.0,185955.0
18388,2211700290,98006,winter,760000.0,752500.0,538000.0,699400.0,161400.0
18401,9346900170,98006,fall,760000.0,751305.0,615000.0,799500.0,184500.0
18409,2212250080,98006,summer,760000.0,771500.0,592100.0,769730.0,177630.0
18410,2201500440,98006,spring,760000.0,765000.0,345000.0,448500.0,103500.0
18413,6071700020,98006,summer,760000.0,771500.0,515000.0,669500.0,154500.0
18414,7856560480,98006,summer,760000.0,771500.0,635000.0,825500.0,190500.0
18415,2201500680,98006,spring,760000.0,765000.0,501000.0,651300.0,150300.0
18417,9346950050,98006,spring,760000.0,765000.0,625000.0,812500.0,187500.0
18418,2206700280,98006,winter,760000.0,752500.0,390000.0,507000.0,117000.0
18421,6072000380,98006,summer,760000.0,771500.0,505000.0,656500.0,151500.0
18422,2201500980,98006,fall,760000.0,751305.0,450000.0,585000.0,135000.0
18426,6072650250,98006,spring,760000.0,765000.0,555000.0,721500.0,166500.0
18434,2141320230,98006,spring,760000.0,765000.0,710000.0,923000.0,213000.0
18435,3459410230,98006,fall,760000.0,751305.0,590000.0,767000.0,177000.0
18436,1951800040,98006,summer,760000.0,771500.0,488800.0,635440.0,146640.0
18438,1951800580,98006,fall,760000.0,751305.0,590000.0,767000.0,177000.0
18439,2206500110,98006,fall,760000.0,751305.0,508450.0,660985.0,152535.0
18442,2600100300,98006,fall,760000.0,751305.0,623000.0,809900.0,186900.0
18443,5495200040,98006,winter,760000.0,752500.0,610000.0,793000.0,183000.0
18453,2205700180,98006,spring,760000.0,765000.0,545000.0,708500.0,163500.0
18456,2024059059,98006,fall,760000.0,751305.0,693000.0,900900.0,207900.0
18460,2202500025,98006,summer,760000.0,771500.0,550000.0,715000.0,165000.0
18461,2206500300,98006,summer,760000.0,771500.0,565000.0,734500.0,169500.0
18465,5448300150,98006,winter,760000.0,752500.0,550000.0,715000.0,165000.0
18466,2141310580,98006,fall,760000.0,751305.0,707000.0,919100.0,212100.0
18468,2201501015,98006,spring,760000.0,765000.0,430000.0,559000.0,129000.0
18469,643300180,98006,spring,760000.0,765000.0,665000.0,864500.0,199500.0
18476,6705120100,98006,spring,760000.0,765000.0,460000.0,598000.0,138000.0
18478,6071200455,98006,spring,760000.0,765000.0,550000.0,715000.0,165000.0
18480,1777600900,98006,summer,760000.0,771500.0,710000.0,923000.0,213000.0
18485,643300040,98006,fall,760000.0,751305.0,481000.0,625300.0,144300.0
18508,5457300478,98109,spring,736000.0,751000.0,453500.0,589550.0,136050.0
18509,809002435,98109,summer,736000.0,736000.0,725000.0,942500.0,217500.0
18511,5244801230,98109,summer,736000.0,736000.0,682000.0,886600.0,204600.0
18518,809000820,98109,spring,736000.0,751000.0,494400.0,642720.0,148320.0
18525,1698900195,98109,fall,736000.0,723000.0,710000.0,923000.0,213000.0
18554,5244800125,98109,summer,736000.0,736000.0,650000.0,845000.0,195000.0
18562,5244801275,98109,fall,736000.0,723000.0,410500.0,533650.0,123150.0
18576,1929300415,98109,fall,736000.0,723000.0,710000.0,923000.0,213000.0
18593,5244801255,98109,spring,736000.0,751000.0,705000.0,916500.0,211500.0
18596,6819100040,98109,summer,736000.0,736000.0,631500.0,820950.0,189450.0
18615,5437810320,98022,fall,279500.0,279000.0,269950.0,350935.0,80985.0
18618,3620069036,98022,fall,279500.0,279000.0,265000.0,344500.0,79500.0
18619,5437820310,98022,spring,279500.0,278500.0,218000.0,283400.0,65400.0
18623,1917300260,98022,winter,279500.0,280000.0,210000.0,273000.0,63000.0
18625,7710100083,98022,winter,279500.0,280000.0,225000.0,292500.0,67500.0
18628,4102000075,98022,spring,279500.0,278500.0,275000.0,357500.0,82500.0
18632,2420069017,98022,spring,279500.0,278500.0,152900.0,198770.0,45870.0
18633,898000200,98022,spring,279500.0,278500.0,219950.0,285935.0,65985.0
18635,1163400070,98022,fall,279500.0,279000.0,220000.0,286000.0,66000.0
18637,1645000310,98022,winter,279500.0,280000.0,235000.0,305500.0,70500.0
18642,5706500140,98022,summer,279500.0,289000.0,205500.0,267150.0,61650.0
18643,3520069033,98022,summer,279500.0,289000.0,230000.0,299000.0,69000.0
18646,2420069251,98022,winter,279500.0,280000.0,262000.0,340600.0,78600.0
18650,8005100025,98022,fall,279500.0,279000.0,195000.0,253500.0,58500.0
18651,5602000025,98022,winter,279500.0,280000.0,251000.0,326300.0,75300.0
18657,6802200100,98022,winter,279500.0,280000.0,271900.0,353470.0,81570.0
18659,2320069206,98022,spring,279500.0,278500.0,219000.0,284700.0,65700.0
18663,853000261,98022,summer,279500.0,289000.0,197500.0,256750.0,59250.0
18664,5595900090,98022,summer,279500.0,289000.0,250000.0,325000.0,75000.0
18670,2938100010,98022,fall,279500.0,279000.0,239000.0,310700.0,71700.0
18672,5595900280,98022,spring,279500.0,278500.0,235000.0,305500.0,70500.0
18674,9321010130,98022,spring,279500.0,278500.0,278500.0,417750.0,139250.0
18675,2372800050,98022,spring,279500.0,278500.0,220000.0,286000.0,66000.0
18678,8029200190,98022,fall,279500.0,279000.0,227000.0,295100.0,68100.0
18682,2938200170,98022,spring,279500.0,278500.0,265000.0,344500.0,79500.0
18685,8661000089,98022,summer,279500.0,289000.0,199950.0,259935.0,59985.0
18686,1320069163,98022,spring,279500.0,278500.0,243000.0,315900.0,72900.0
18693,5602000275,98022,summer,279500.0,289000.0,259950.0,337935.0,77985.0
18699,5437810360,98022,fall,279500.0,279000.0,224500.0,291850.0,67350.0
18700,2520069100,98022,fall,279500.0,279000.0,275000.0,357500.0,82500.0
18702,2781320100,98022,spring,279500.0,278500.0,245000.0,318500.0,73500.0
18703,2938200040,98022,winter,279500.0,280000.0,224950.0,292435.0,67485.0
18704,6018500120,98022,winter,279500.0,280000.0,210000.0,273000.0,63000.0
18706,8005100360,98022,fall,279500.0,279000.0,169900.0,220870.0,50970.0
18709,8661000148,98022,fall,279500.0,279000.0,270000.0,351000.0,81000.0
18712,898000220,98022,fall,279500.0,279000.0,262500.0,341250.0,78750.0
18714,8005100540,98022,summer,279500.0,289000.0,215000.0,279500.0,64500.0
18715,3701900085,98022,summer,279500.0,289000.0,169000.0,219700.0,50700.0
18724,1645000100,98022,winter,279500.0,280000.0,188000.0,244400.0,56400.0
18726,6802210450,98022,spring,279500.0,278500.0,272950.0,354835.0,81885.0
18729,2620069077,98022,spring,279500.0,278500.0,215000.0,279500.0,64500.0
18730,5595900355,98022,winter,279500.0,280000.0,257100.0,334230.0,77130.0
18731,1917300105,98022,spring,279500.0,278500.0,216500.0,281450.0,64950.0
18732,1645000710,98022,spring,279500.0,278500.0,255000.0,331500.0,76500.0
18740,2220069196,98022,summer,279500.0,289000.0,253500.0,329550.0,76050.0
18741,5602000105,98022,summer,279500.0,289000.0,265000.0,344500.0,79500.0
18745,920069053,98022,fall,279500.0,279000.0,201000.0,261300.0,60300.0
18746,5595900316,98022,winter,279500.0,280000.0,231000.0,300300.0,69300.0
18760,2120069003,98022,fall,279500.0,279000.0,220000.0,286000.0,66000.0
18762,8005100571,98022,winter,279500.0,280000.0,215000.0,279500.0,64500.0
18765,1645000097,98022,summer,279500.0,289000.0,249000.0,323700.0,74700.0
18767,7575500040,98022,winter,279500.0,280000.0,180000.0,234000.0,54000.0
18773,2372800145,98022,fall,279500.0,279000.0,219950.0,285935.0,65985.0
18774,6802210210,98022,spring,279500.0,278500.0,273000.0,354900.0,81900.0
18775,2320069107,98022,summer,279500.0,289000.0,185000.0,240500.0,55500.0
18778,5595900210,98022,fall,279500.0,279000.0,195000.0,253500.0,58500.0
18780,8078050040,98022,fall,279500.0,279000.0,250000.0,325000.0,75000.0
18783,1163400020,98022,spring,279500.0,278500.0,251000.0,326300.0,75300.0
18784,5437820250,98022,fall,279500.0,279000.0,187000.0,243100.0,56100.0
18785,1320069249,98022,fall,279500.0,279000.0,192500.0,250250.0,57750.0
18787,2420069242,98022,fall,279500.0,279000.0,175000.0,227500.0,52500.0
18794,2938100005,98022,summer,279500.0,289000.0,264950.0,344435.0,79485.0
18799,7575500080,98022,fall,279500.0,279000.0,202000.0,262600.0,60600.0
18801,5437800020,98022,summer,279500.0,289000.0,225000.0,292500.0,67500.0
18804,8091600080,98022,winter,279500.0,280000.0,225000.0,292500.0,67500.0
18807,1871400585,98022,spring,279500.0,278500.0,160000.0,208000.0,48000.0
18808,1920079039,98022,summer,279500.0,289000.0,269500.0,350350.0,80850.0
18810,2420069268,98022,summer,279500.0,289000.0,184900.0,240370.0,55470.0
18813,2320069089,98022,fall,279500.0,279000.0,212000.0,275600.0,63600.0
18818,920069052,98022,spring,279500.0,278500.0,243950.0,317135.0,73185.0
18820,5706500385,98022,winter,279500.0,280000.0,200000.0,260000.0,60000.0
18824,2372800100,98022,fall,279500.0,279000.0,245000.0,318500.0,73500.0
18832,6142100090,98022,summer,279500.0,289000.0,279000.0,362700.0,83700.0
18870,1238500451,98033,winter,678000.0,675000.0,130000.0,169000.0,39000.0
18873,2423020260,98033,summer,678000.0,717312.5,461000.0,599300.0,138300.0
18874,3902300350,98033,summer,678000.0,717312.5,606000.0,787800.0,181800.0
18877,3886902590,98033,winter,678000.0,675000.0,470000.0,611000.0,141000.0
18882,8680100030,98033,spring,678000.0,680000.0,374000.0,486200.0,112200.0
18885,2591020140,98033,winter,678000.0,675000.0,475000.0,617500.0,142500.0
18888,1246700152,98033,summer,678000.0,717312.5,335000.0,435500.0,100500.0
18891,2591010240,98033,winter,678000.0,675000.0,405000.0,526500.0,121500.0
18894,6816300060,98033,spring,678000.0,680000.0,426000.0,553800.0,127800.0
18899,3893100327,98033,summer,678000.0,717312.5,355000.0,461500.0,106500.0
18904,3888100226,98033,summer,678000.0,717312.5,461000.0,599300.0,138300.0
18905,7555220140,98033,fall,678000.0,627000.0,675000.0,1012500.0,337500.0
18906,9170500060,98033,summer,678000.0,717312.5,649000.0,843700.0,194700.0
18911,3041700090,98033,fall,678000.0,627000.0,555565.0,722234.5,166669.5
18913,1086100100,98033,summer,678000.0,717312.5,476500.0,619450.0,142950.0
18915,1238501116,98033,winter,678000.0,675000.0,478000.0,621400.0,143400.0
18917,1233100601,98033,fall,678000.0,627000.0,360000.0,468000.0,108000.0
18924,925059113,98033,summer,678000.0,717312.5,490000.0,637000.0,147000.0
18928,925059198,98033,summer,678000.0,717312.5,514000.0,668200.0,154200.0
18929,1235700042,98033,spring,678000.0,680000.0,537000.0,698100.0,161100.0
18930,4151800375,98033,winter,678000.0,675000.0,660000.0,858000.0,198000.0
18935,4151800195,98033,spring,678000.0,680000.0,650000.0,845000.0,195000.0
18939,4151800470,98033,summer,678000.0,717312.5,675000.0,877500.0,202500.0
18941,2591010290,98033,spring,678000.0,680000.0,285000.0,370500.0,85500.0
18944,1720800305,98033,fall,678000.0,627000.0,611900.0,795470.0,183570.0
18947,1245003375,98033,spring,678000.0,680000.0,658000.0,855400.0,197400.0
18948,3699100130,98033,fall,678000.0,627000.0,495000.0,643500.0,148500.0
18954,4151800420,98033,summer,678000.0,717312.5,657500.0,854750.0,197250.0
18956,3039000050,98033,winter,678000.0,675000.0,575000.0,747500.0,172500.0
18966,1088030010,98033,fall,678000.0,627000.0,464625.0,604012.5,139387.5
18967,2273600250,98033,summer,678000.0,717312.5,500000.0,650000.0,150000.0
18970,3039000020,98033,fall,678000.0,627000.0,450000.0,585000.0,135000.0
18973,3885805640,98033,summer,678000.0,717312.5,625000.0,812500.0,187500.0
18974,1245001763,98033,spring,678000.0,680000.0,670000.0,871000.0,201000.0
18975,3300760020,98033,summer,678000.0,717312.5,595000.0,773500.0,178500.0
18977,3759500006,98033,fall,678000.0,627000.0,610000.0,793000.0,183000.0
18978,2273600460,98033,winter,678000.0,675000.0,536000.0,696800.0,160800.0
18983,802000130,98033,winter,678000.0,675000.0,490000.0,637000.0,147000.0
18987,3226059071,98033,summer,678000.0,717312.5,426000.0,553800.0,127800.0
18995,1245500250,98033,spring,678000.0,680000.0,555500.0,722150.0,166650.0
18996,325059126,98033,winter,678000.0,675000.0,565000.0,734500.0,169500.0
19007,1245003255,98033,winter,678000.0,675000.0,615000.0,799500.0,184500.0
19011,3886903155,98033,spring,678000.0,680000.0,606000.0,787800.0,181800.0
19015,3900500110,98033,fall,678000.0,627000.0,627000.0,940500.0,313500.0
19021,1236300146,98033,spring,678000.0,680000.0,570000.0,741000.0,171000.0
19023,3901100015,98033,winter,678000.0,675000.0,460000.0,598000.0,138000.0
19031,3902300100,98033,spring,678000.0,680000.0,522000.0,678600.0,156600.0
19032,6743700015,98033,winter,678000.0,675000.0,392800.0,510640.0,117840.0
19034,8679600150,98033,spring,678000.0,680000.0,581000.0,755300.0,174300.0
19036,6402700110,98033,fall,678000.0,627000.0,585000.0,760500.0,175500.0
19044,1233100720,98033,fall,678000.0,627000.0,399000.0,518700.0,119700.0
19046,1246700136,98033,winter,678000.0,675000.0,405000.0,526500.0,121500.0
19047,1245002445,98033,summer,678000.0,717312.5,670000.0,871000.0,201000.0
19048,1759701600,98033,spring,678000.0,680000.0,465000.0,604500.0,139500.0
19050,1420700030,98033,fall,678000.0,627000.0,597157.0,776304.1,179147.1
19052,3863800030,98033,spring,678000.0,680000.0,463800.0,602940.0,139140.0
19054,1088020070,98033,winter,678000.0,675000.0,645000.0,838500.0,193500.0
19057,1472700200,98033,summer,678000.0,717312.5,630000.0,819000.0,189000.0
19066,6400700189,98033,fall,678000.0,627000.0,390000.0,507000.0,117000.0
19069,3888100117,98033,fall,678000.0,627000.0,510000.0,663000.0,153000.0
19071,3888100030,98033,summer,678000.0,717312.5,410000.0,533000.0,123000.0
19075,1233100260,98033,fall,678000.0,627000.0,490000.0,637000.0,147000.0
19080,8099600160,98033,spring,678000.0,680000.0,488500.0,635050.0,146550.0
19081,2273600260,98033,spring,678000.0,680000.0,628000.0,816400.0,188400.0
19082,6743700030,98033,spring,678000.0,680000.0,540000.0,702000.0,162000.0
19090,785000040,98033,spring,678000.0,680000.0,472500.0,614250.0,141750.0
19092,7420100040,98033,spring,678000.0,680000.0,525000.0,682500.0,157500.0
19095,2591010040,98033,fall,678000.0,627000.0,468000.0,608400.0,140400.0
19096,3041700035,98033,spring,678000.0,680000.0,609950.0,792935.0,182985.0
19098,925059219,98033,fall,678000.0,627000.0,664000.0,996000.0,332000.0
19099,6400700220,98033,spring,678000.0,680000.0,450000.0,585000.0,135000.0
19100,2273600410,98033,spring,678000.0,680000.0,546000.0,709800.0,163800.0
19103,1238501099,98033,fall,678000.0,627000.0,470000.0,611000.0,141000.0
19108,6608500220,98033,winter,678000.0,675000.0,410000.0,533000.0,123000.0
19110,3902310210,98033,summer,678000.0,717312.5,610000.0,793000.0,183000.0
19113,2591010180,98033,summer,678000.0,717312.5,379000.0,492700.0,113700.0
19116,3764500230,98033,summer,678000.0,717312.5,661000.0,859300.0,198300.0
19120,3764500180,98033,winter,678000.0,675000.0,615000.0,799500.0,184500.0
19122,3902300210,98033,summer,678000.0,717312.5,607000.0,789100.0,182100.0
19130,8679400130,98033,spring,678000.0,680000.0,353000.0,458900.0,105900.0
19131,3897100170,98033,summer,678000.0,717312.5,370000.0,481000.0,111000.0
19140,5487300020,98033,winter,678000.0,675000.0,464550.0,603915.0,139365.0
19141,1087900050,98033,summer,678000.0,717312.5,560000.0,728000.0,168000.0
19144,3755500080,98033,summer,678000.0,717312.5,510000.0,663000.0,153000.0
19145,2128000050,98033,summer,678000.0,717312.5,625000.0,812500.0,187500.0
19147,7424600020,98033,fall,678000.0,627000.0,620000.0,806000.0,186000.0
19148,1235700073,98033,spring,678000.0,680000.0,660000.0,858000.0,198000.0
19155,1246700050,98033,summer,678000.0,717312.5,370000.0,481000.0,111000.0
19156,7420200050,98033,summer,678000.0,717312.5,623000.0,809900.0,186900.0
19158,1236300307,98033,fall,678000.0,627000.0,565000.0,734500.0,169500.0
19159,6633900050,98033,summer,678000.0,717312.5,575000.0,747500.0,172500.0
19164,1245500725,98033,fall,678000.0,627000.0,675000.0,1012500.0,337500.0
19165,6633900170,98033,spring,678000.0,680000.0,595000.0,773500.0,178500.0
19167,3039000010,98033,fall,678000.0,627000.0,420000.0,546000.0,126000.0
19168,7419700010,98033,summer,678000.0,717312.5,665000.0,864500.0,199500.0
19177,3888100029,98033,spring,678000.0,680000.0,475300.0,617890.0,142590.0
19179,9413600010,98033,winter,678000.0,675000.0,637500.0,828750.0,191250.0
19180,2423020010,98033,spring,678000.0,680000.0,525000.0,682500.0,157500.0
19181,4045750010,98033,spring,678000.0,680000.0,624950.0,812435.0,187485.0
19184,5212000020,98033,spring,678000.0,680000.0,630100.0,819130.0,189030.0
19190,3893100319,98033,spring,678000.0,680000.0,450000.0,585000.0,135000.0
19194,1238500281,98033,spring,678000.0,680000.0,539000.0,700700.0,161700.0
19195,925059107,98033,summer,678000.0,717312.5,475000.0,617500.0,142500.0
19201,3902300450,98033,summer,678000.0,717312.5,630000.0,819000.0,189000.0
19208,1236300268,98033,spring,678000.0,680000.0,500000.0,650000.0,150000.0
19212,1245001295,98033,spring,678000.0,680000.0,648360.0,842868.0,194508.0
19215,1245001751,98033,summer,678000.0,717312.5,560000.0,728000.0,168000.0
19218,2128000180,98033,summer,678000.0,717312.5,600000.0,780000.0,180000.0
19229,3888100176,98033,spring,678000.0,680000.0,500000.0,650000.0,150000.0
19287,3432500486,98155,summer,374000.0,370000.0,299995.0,389993.5,89998.5
19298,7305300045,98155,summer,374000.0,370000.0,320000.0,416000.0,96000.0
19301,3500100226,98155,winter,374000.0,362000.0,340895.0,443163.5,102268.5
19302,6703100070,98155,spring,374000.0,387000.0,369500.0,480350.0,110850.0
19311,6152900273,98155,fall,374000.0,367000.0,301000.0,391300.0,90300.0
19312,7148700160,98155,spring,374000.0,387000.0,341000.0,443300.0,102300.0
19314,6703100135,98155,winter,374000.0,362000.0,348000.0,452400.0,104400.0
19323,3971701455,98155,fall,374000.0,367000.0,273000.0,354900.0,81900.0
19325,7304300570,98155,spring,374000.0,387000.0,366500.0,476450.0,109950.0
19328,4024101052,98155,winter,374000.0,362000.0,305500.0,397150.0,91650.0
19337,5490700100,98155,winter,374000.0,362000.0,310000.0,403000.0,93000.0
19342,4024101545,98155,fall,374000.0,367000.0,364000.0,473200.0,109200.0
19345,3971700940,98155,fall,374000.0,367000.0,330000.0,429000.0,99000.0
19360,7304300906,98155,summer,374000.0,370000.0,304000.0,395200.0,91200.0
19366,6163901751,98155,summer,374000.0,370000.0,291500.0,378950.0,87450.0
19373,2610100015,98155,summer,374000.0,370000.0,305000.0,396500.0,91500.0
19378,1568100215,98155,fall,374000.0,367000.0,315000.0,409500.0,94500.0
19380,3432500215,98155,summer,374000.0,370000.0,345000.0,448500.0,103500.0
19383,411100020,98155,fall,374000.0,367000.0,310000.0,403000.0,93000.0
19391,3235100080,98155,summer,374000.0,370000.0,260000.0,338000.0,78000.0
19402,408100050,98155,summer,374000.0,370000.0,329950.0,428935.0,98985.0
19407,4024101434,98155,summer,374000.0,370000.0,318000.0,413400.0,95400.0
19410,2678100005,98155,winter,374000.0,362000.0,325000.0,422500.0,97500.0
19424,7979900680,98155,spring,374000.0,387000.0,354500.0,460850.0,106350.0
19430,6139100086,98155,winter,374000.0,362000.0,350000.0,455000.0,105000.0
19431,6163901381,98155,winter,374000.0,362000.0,295000.0,383500.0,88500.0
19434,3997500130,98155,winter,374000.0,362000.0,310000.0,403000.0,93000.0
19435,1568100225,98155,winter,374000.0,362000.0,343000.0,445900.0,102900.0
19437,6668900005,98155,spring,374000.0,387000.0,266000.0,345800.0,79800.0
19447,2225300585,98155,fall,374000.0,367000.0,370000.0,555000.0,185000.0
19448,3432501295,98155,summer,374000.0,370000.0,290000.0,377000.0,87000.0
19460,2225300149,98155,winter,374000.0,362000.0,323000.0,419900.0,96900.0
19468,5589900761,98155,spring,374000.0,387000.0,315000.0,409500.0,94500.0
19473,7305300090,98155,fall,374000.0,367000.0,338000.0,439400.0,101400.0
19486,3739500096,98155,winter,374000.0,362000.0,229000.0,297700.0,68700.0
19489,6163900821,98155,summer,374000.0,370000.0,304000.0,395200.0,91200.0
19491,3995700325,98155,summer,374000.0,370000.0,275000.0,357500.0,82500.0
19494,6163900411,98155,fall,374000.0,367000.0,310000.0,403000.0,93000.0
19500,6187700501,98155,spring,374000.0,387000.0,360000.0,468000.0,108000.0
19515,5589900400,98155,winter,374000.0,362000.0,338000.0,439400.0,101400.0
19521,7568700260,98155,summer,374000.0,370000.0,335900.0,436670.0,100770.0
19523,3971700390,98155,spring,374000.0,387000.0,368888.0,479554.4,110666.4
19525,3995700435,98155,summer,374000.0,370000.0,265000.0,344500.0,79500.0
19530,6703100140,98155,summer,374000.0,370000.0,345000.0,448500.0,103500.0
19534,2555900030,98155,fall,374000.0,367000.0,320000.0,416000.0,96000.0
19542,1568100060,98155,fall,374000.0,367000.0,355000.0,461500.0,106500.0
19544,3738900105,98155,summer,374000.0,370000.0,350000.0,455000.0,105000.0
19547,4024101670,98155,winter,374000.0,362000.0,290000.0,377000.0,87000.0
19548,8142000060,98155,spring,374000.0,387000.0,299000.0,388700.0,89700.0
19553,3432500765,98155,summer,374000.0,370000.0,320000.0,416000.0,96000.0
19555,3782100145,98155,spring,374000.0,387000.0,339000.0,440700.0,101700.0
19556,4024101451,98155,spring,374000.0,387000.0,350000.0,455000.0,105000.0
19558,6163900971,98155,summer,374000.0,370000.0,352450.0,458185.0,105735.0
19566,6632900084,98155,summer,374000.0,370000.0,360000.0,468000.0,108000.0
19569,3432500760,98155,summer,374000.0,370000.0,370000.0,555000.0,185000.0
19572,7304300760,98155,summer,374000.0,370000.0,349000.0,453700.0,104700.0
19579,4024101395,98155,spring,374000.0,387000.0,370000.0,481000.0,111000.0
19582,6163900333,98155,fall,374000.0,367000.0,338000.0,439400.0,101400.0
19584,7304301005,98155,spring,374000.0,387000.0,350000.0,455000.0,105000.0
19585,408100150,98155,spring,374000.0,387000.0,267800.0,348140.0,80340.0
19588,7305300760,98155,winter,374000.0,362000.0,317500.0,412750.0,95250.0
19596,7609700065,98155,summer,374000.0,370000.0,349810.0,454753.0,104943.0
19602,3972300169,98155,fall,374000.0,367000.0,195000.0,253500.0,58500.0
19609,4408100095,98155,spring,374000.0,387000.0,308500.0,401050.0,92550.0
19623,7304301045,98155,winter,374000.0,362000.0,257000.0,334100.0,77100.0
19626,4021100095,98155,winter,374000.0,362000.0,290000.0,377000.0,87000.0
19630,6163901150,98155,fall,374000.0,367000.0,346000.0,449800.0,103800.0
19641,7305300470,98155,winter,374000.0,362000.0,345000.0,448500.0,103500.0
19645,4025300285,98155,fall,374000.0,367000.0,276693.0,359700.9,83007.9
19646,6163901061,98155,winter,374000.0,362000.0,329000.0,427700.0,98700.0
19648,7418700050,98155,spring,374000.0,387000.0,299000.0,388700.0,89700.0
19650,1568100380,98155,fall,374000.0,367000.0,345000.0,448500.0,103500.0
19658,3971701300,98155,winter,374000.0,362000.0,255000.0,331500.0,76500.0
19667,7304300430,98155,winter,374000.0,362000.0,364000.0,546000.0,182000.0
19675,1568100730,98155,winter,374000.0,362000.0,325000.0,422500.0,97500.0
19676,3500100015,98155,summer,374000.0,370000.0,327500.0,425750.0,98250.0
19684,6163901380,98155,fall,374000.0,367000.0,244000.0,317200.0,73200.0
19685,5589300495,98155,spring,374000.0,387000.0,310000.0,403000.0,93000.0
19686,6163901283,98155,winter,374000.0,362000.0,330000.0,429000.0,99000.0
19688,4025300360,98155,spring,374000.0,387000.0,349500.0,454350.0,104850.0
19695,3995700245,98155,summer,374000.0,370000.0,285000.0,370500.0,85500.0
19703,1568100220,98155,fall,374000.0,367000.0,350000.0,455000.0,105000.0
19705,4024101421,98155,winter,374000.0,362000.0,320000.0,416000.0,96000.0
19716,2548100180,98155,spring,374000.0,387000.0,335000.0,435500.0,100500.0
19730,1324079041,98024,fall,462500.0,412500.0,275000.0,357500.0,82500.0
