,id,zipcode,condition,price_median_region,price,recommendation
9775,3750603492,98001,4,260000.0,185000.0,Buy
9780,3751604895,98001,4,260000.0,165000.0,Buy
9783,7905400040,98001,4,260000.0,206000.0,Buy
9790,3599600150,98001,4,260000.0,201000.0,Buy
9794,1021049057,98001,4,260000.0,207000.0,Buy
9801,4013800206,98001,4,260000.0,199000.0,Buy
9803,9543000205,98001,4,260000.0,139950.0,Buy
9805,8159610150,98001,4,260000.0,234950.0,Buy
9806,3353402390,98001,4,260000.0,171500.0,Buy
9808,3422049158,98001,4,260000.0,246000.0,Buy
9810,6143600555,98001,4,260000.0,229950.0,Buy
9812,3750603685,98001,4,260000.0,250000.0,Buy
9822,3353400840,98001,4,260000.0,230000.0,Buy
9830,3751602249,98001,4,260000.0,205000.0,Buy
9838,321049193,98001,5,260000.0,215000.0,Buy
9847,3751600430,98001,4,260000.0,250000.0,Buy
9849,9543000896,98001,4,260000.0,237000.0,Buy
9855,7696500280,98001,4,260000.0,182500.0,Buy
9856,6143000020,98001,4,260000.0,175000.0,Buy
9857,7696630080,98001,4,260000.0,197000.0,Buy
9861,4031000460,98001,4,260000.0,199500.0,Buy
9867,1521049156,98001,4,260000.0,255000.0,Buy
9870,3322049095,98001,4,260000.0,240000.0,Buy
9880,8856003525,98001,4,260000.0,183500.0,Buy
9883,7696620100,98001,4,260000.0,254999.0,Buy
9885,3356402020,98001,4,260000.0,230000.0,Buy
9887,8856004415,98001,4,260000.0,168000.0,Buy
9889,3356403400,98001,4,260000.0,159000.0,Buy
9890,3353401340,98001,5,260000.0,199900.0,Buy
9944,7231300125,98056,4,380000.0,345000.0,Buy
9946,1332700270,98056,4,380000.0,215000.0,Buy
9948,3542300060,98056,4,380000.0,210000.0,Buy
9958,3343901234,98056,4,380000.0,341500.0,Buy
9965,7227500830,98056,4,380000.0,151000.0,Buy
9967,8062900070,98056,4,380000.0,272000.0,Buy
9969,3449500135,98056,4,380000.0,276900.0,Buy
9972,7227501170,98056,4,380000.0,235867.0,Buy
9974,3205000310,98056,5,380000.0,345000.0,Buy
9975,1066600045,98056,5,380000.0,350000.0,Buy
9981,3291800510,98056,4,380000.0,310000.0,Buy
9984,428000055,98056,5,380000.0,322500.0,Buy
9985,418000310,98056,5,380000.0,155000.0,Buy
9987,9476700135,98056,5,380000.0,300000.0,Buy
9990,3276180140,98056,5,380000.0,365000.0,Buy
9991,7227801955,98056,4,380000.0,162000.0,Buy
9992,7236500025,98056,4,380000.0,306000.0,Buy
9994,7227501645,98056,4,380000.0,230000.0,Buy
9997,3343903640,98056,5,380000.0,249000.0,Buy
9999,8805400090,98056,5,380000.0,289000.0,Buy
10000,7227501745,98056,5,380000.0,368000.0,Buy
10005,7227501450,98056,5,380000.0,240000.0,Buy
10008,7227800110,98056,4,380000.0,315000.0,Buy
10011,3342100785,98056,4,380000.0,235000.0,Buy
10012,5358300100,98056,4,380000.0,346150.0,Buy
10018,1839500115,98056,4,380000.0,320000.0,Buy
10019,1061500110,98056,4,380000.0,240000.0,Buy
10021,421000215,98056,4,380000.0,208000.0,Buy
10022,7236100025,98056,4,380000.0,280000.0,Buy
10023,8074200100,98056,4,380000.0,266000.0,Buy
10024,3205100110,98056,4,380000.0,379600.0,Buy
10025,421000285,98056,4,380000.0,268000.0,Buy
10028,418000010,98056,4,380000.0,227450.0,Buy
10029,2854800095,98056,4,380000.0,292600.0,Buy
10030,3291800780,98056,4,380000.0,375000.0,Buy
10031,7227500020,98056,5,380000.0,259950.0,Buy
10032,422000010,98056,5,380000.0,299950.0,Buy
10039,421000185,98056,5,380000.0,200000.0,Buy
10040,9476200680,98056,4,380000.0,226000.0,Buy
10044,9476200545,98056,5,380000.0,270000.0,Buy
10047,421000430,98056,4,380000.0,225000.0,Buy
10049,7789000080,98056,5,380000.0,253905.0,Buy
10051,8011100050,98056,4,380000.0,350000.0,Buy
10056,7227502155,98056,5,380000.0,208000.0,Buy
10060,7227800660,98056,4,380000.0,300000.0,Buy
10061,8805400010,98056,4,380000.0,275500.0,Buy
10064,3343901188,98056,4,380000.0,300000.0,Buy
10066,7809200005,98056,4,380000.0,292000.0,Buy
10069,192000120,98056,4,380000.0,320000.0,Buy
10071,3268000040,98056,5,380000.0,339900.0,Buy
10073,9202500150,98056,4,380000.0,355000.0,Buy
10075,424500100,98056,5,380000.0,189900.0,Buy
10076,428000150,98056,5,380000.0,269950.0,Buy
10078,419000015,98056,5,380000.0,299950.0,Buy
10079,345700040,98056,4,380000.0,315000.0,Buy
10080,1839500065,98056,4,380000.0,279000.0,Buy
10081,1061400360,98056,4,380000.0,280000.0,Buy
10082,425400115,98056,4,380000.0,237000.0,Buy
10083,7227500865,98056,4,380000.0,141800.0,Buy
10085,425200205,98056,5,380000.0,165000.0,Buy
10086,7227500450,98056,5,380000.0,222900.0,Buy
10090,3343900781,98056,4,380000.0,299000.0,Buy
10091,420000085,98056,5,380000.0,238000.0,Buy
10092,421000555,98056,4,380000.0,200000.0,Buy
10097,2064800600,98056,5,380000.0,367500.0,Buy
10098,9476200485,98056,4,380000.0,261490.0,Buy
10102,7227500910,98056,4,380000.0,139000.0,Buy
10103,423000035,98056,4,380000.0,225000.0,Buy
10104,2854800090,98056,4,380000.0,307150.0,Buy
10106,7227501765,98056,5,380000.0,265000.0,Buy
10107,425200145,98056,5,380000.0,265000.0,Buy
10114,823059185,98056,4,380000.0,326000.0,Buy
10115,425400070,98056,4,380000.0,238000.0,Buy
10122,3342102220,98056,4,380000.0,327000.0,Buy
10127,3343901242,98056,5,380000.0,335000.0,Buy
10129,8074200160,98056,5,380000.0,265000.0,Buy
10131,1061500510,98056,5,380000.0,350000.0,Buy
10134,7227800055,98056,4,380000.0,199500.0,Buy
10138,7789200070,98056,4,380000.0,235000.0,Buy
10141,3342100685,98056,4,380000.0,283000.0,Buy
10143,7227801580,98056,5,380000.0,232000.0,Buy
10147,6882200140,98056,4,380000.0,275000.0,Buy
10152,421000465,98056,4,380000.0,269500.0,Buy
10155,3291800140,98056,4,380000.0,230000.0,Buy
10156,8062900030,98056,4,380000.0,275000.0,Buy
10158,418000145,98056,4,380000.0,213800.0,Buy
10161,425000230,98056,4,380000.0,150000.0,Buy
10166,418000330,98056,5,380000.0,199950.0,Buy
10167,7788400065,98056,5,380000.0,317000.0,Buy
10168,3343300644,98056,5,380000.0,343000.0,Buy
10169,428100580,98056,4,380000.0,350000.0,Buy
10172,9476200150,98056,4,380000.0,231500.0,Buy
10173,2720000120,98056,4,380000.0,295000.0,Buy
10177,5592900230,98056,4,380000.0,320000.0,Buy
10178,1061400180,98056,4,380000.0,240000.0,Buy
10180,7809200035,98056,5,380000.0,290000.0,Buy
10181,2457200040,98056,4,380000.0,280000.0,Buy
10183,3343901848,98056,5,380000.0,313100.0,Buy
10184,7236300065,98056,4,380000.0,275000.0,Buy
10187,424500035,98056,5,380000.0,250000.0,Buy
10189,425000175,98056,4,380000.0,208950.0,Buy
10192,3344500183,98056,5,380000.0,375000.0,Buy
10195,421000455,98056,4,380000.0,253200.0,Buy
10207,1061500360,98056,4,380000.0,287000.0,Buy
10209,3343901183,98056,4,380000.0,340000.0,Buy
10211,8074200175,98056,4,380000.0,274000.0,Buy
10227,8074200185,98056,4,380000.0,370000.0,Buy
10229,1061500630,98056,4,380000.0,359900.0,Buy
10233,428000225,98056,4,380000.0,237000.0,Buy
10234,8074200080,98056,4,380000.0,305000.0,Buy
10237,8026200080,98056,5,380000.0,372000.0,Buy
10238,9476200290,98056,4,380000.0,190000.0,Buy
10240,823059145,98056,4,380000.0,321000.0,Buy
10241,9476200020,98056,5,380000.0,254000.0,Buy
10242,1332700010,98056,5,380000.0,305000.0,Buy
10243,3343901440,98056,4,380000.0,379000.0,Buy
10245,3342102385,98056,5,380000.0,376000.0,Buy
10250,3205000050,98056,4,380000.0,358000.0,Buy
10251,418000415,98056,5,380000.0,191000.0,Buy
10257,421000500,98056,5,380000.0,209995.0,Buy
10260,7227501190,98056,5,380000.0,250000.0,Buy
10267,3449500035,98056,4,380000.0,322000.0,Buy
10270,7227500740,98056,5,380000.0,217000.0,Buy
10274,3291800120,98056,4,380000.0,262500.0,Buy
10276,8074400035,98056,4,380000.0,315000.0,Buy
10278,2457200120,98056,4,380000.0,359000.0,Buy
10279,9476200650,98056,5,380000.0,245000.0,Buy
10280,7227800180,98056,4,380000.0,325000.0,Buy
10281,425000065,98056,4,380000.0,180000.0,Buy
10284,419000035,98056,4,380000.0,187000.0,Buy
10285,7236100015,98056,4,380000.0,259000.0,Buy
10288,9476200580,98056,5,380000.0,250000.0,Buy
10290,7227800040,98056,4,380000.0,190000.0,Buy
10291,923059206,98056,5,380000.0,374000.0,Buy
10307,1332700200,98056,4,380000.0,359000.0,Buy
10314,1332700020,98056,4,380000.0,278000.0,Buy
10321,1332700030,98056,4,380000.0,293000.0,Buy
10353,6113400046,98166,4,390000.0,389999.0,Buy
10354,4330600350,98166,4,390000.0,315000.0,Buy
10357,616000140,98166,4,390000.0,315000.0,Buy
10359,936000060,98166,4,390000.0,310000.0,Buy
10364,6117501820,98166,4,390000.0,250275.0,Buy
10368,616000160,98166,4,390000.0,381000.0,Buy
10372,9334800140,98166,4,390000.0,315000.0,Buy
10374,2968800626,98166,5,390000.0,355000.0,Buy
10376,243000335,98166,4,390000.0,305000.0,Buy
10395,2968801366,98166,4,390000.0,350000.0,Buy
10400,4330600301,98166,4,390000.0,218450.0,Buy
10402,6117501015,98166,4,390000.0,387500.0,Buy
10403,1220000100,98166,4,390000.0,215000.0,Buy
10411,4331400090,98166,4,390000.0,270000.0,Buy
10417,4331400190,98166,4,390000.0,259950.0,Buy
10424,2338800161,98166,4,390000.0,365000.0,Buy
10426,3541600235,98166,4,390000.0,350000.0,Buy
10440,617000089,98166,4,390000.0,274000.0,Buy
10446,1148000190,98166,4,390000.0,249950.0,Buy
10449,243000380,98166,5,390000.0,365000.0,Buy
10453,4197400043,98166,4,390000.0,330000.0,Buy
10457,1218000025,98166,5,390000.0,246000.0,Buy
10463,1430800100,98166,5,390000.0,356000.0,Buy
10465,6117501755,98166,4,390000.0,355000.0,Buy
10467,1900600105,98166,4,390000.0,255000.0,Buy
10469,6118600045,98166,4,390000.0,350000.0,Buy
10476,1430800162,98166,4,390000.0,250000.0,Buy
10491,4338800685,98166,5,390000.0,299999.0,Buy
10497,1217000270,98166,5,390000.0,338995.0,Buy
10500,1217000340,98166,4,390000.0,185000.0,Buy
10509,2968801085,98166,4,390000.0,334000.0,Buy
10510,1900600040,98166,5,390000.0,265000.0,Buy
10517,1219000043,98166,4,390000.0,315000.0,Buy
10522,4338800720,98166,4,390000.0,240000.0,Buy
10523,1217000481,98166,4,390000.0,345000.0,Buy
10526,7635800180,98166,4,390000.0,320000.0,Buy
10527,1430800258,98166,4,390000.0,244000.0,Buy
10528,2423039122,98166,4,390000.0,327000.0,Buy
10529,4331000595,98166,4,390000.0,260000.0,Buy
10536,2968800010,98166,4,390000.0,275000.0,Buy
10538,1214000080,98166,4,390000.0,329950.0,Buy
10544,4438400050,98166,4,390000.0,239000.0,Buy
10550,2968800660,98166,4,390000.0,285000.0,Buy
10551,6117502455,98166,4,390000.0,375000.0,Buy
10555,1214000050,98166,4,390000.0,350000.0,Buy
10556,4338800500,98166,4,390000.0,262500.0,Buy
10557,2968800825,98166,4,390000.0,300000.0,Buy
10559,4337600280,98166,4,390000.0,229000.0,Buy
10563,4337600005,98166,5,390000.0,153000.0,Buy
10564,4476400275,98166,4,390000.0,335000.0,Buy
10565,2966800010,98166,4,390000.0,297000.0,Buy
10567,5006000170,98166,4,390000.0,293000.0,Buy
10570,2968801240,98166,5,390000.0,211000.0,Buy
10573,2968800645,98166,4,390000.0,215000.0,Buy
10576,4335000145,98166,4,390000.0,368000.0,Buy
10581,2968801130,98166,4,390000.0,360000.0,Buy
10584,2968801605,98166,5,390000.0,285000.0,Buy
10586,1901600090,98166,4,390000.0,359000.0,Buy
10600,1099611230,98023,4,268750.0,199000.0,Buy
10606,100600550,98023,4,268750.0,226500.0,Buy
10607,7972000200,98023,4,268750.0,264950.0,Buy
10615,8945200860,98023,4,268750.0,180000.0,Buy
10617,5029450160,98023,4,268750.0,222000.0,Buy
10621,8731901940,98023,4,268750.0,218000.0,Buy
10624,9510900270,98023,4,268750.0,254000.0,Buy
10626,100600860,98023,4,268750.0,237500.0,Buy
10629,1788700160,98023,4,268750.0,195000.0,Buy
10630,4388000140,98023,4,268750.0,194000.0,Buy
10632,8732131200,98023,4,268750.0,258000.0,Buy
10639,8581200030,98023,4,268750.0,230000.0,Buy
10642,8581200350,98023,4,268750.0,187500.0,Buy
10643,8731900340,98023,4,268750.0,264000.0,Buy
10648,3279000240,98023,4,268750.0,232500.0,Buy
10661,8581200160,98023,4,268750.0,193000.0,Buy
10663,5028600550,98023,4,268750.0,262000.0,Buy
10664,8945300200,98023,4,268750.0,207500.0,Buy
10665,5560000710,98023,4,268750.0,210000.0,Buy
10667,9510900710,98023,4,268750.0,267345.0,Buy
10668,1099610260,98023,4,268750.0,212000.0,Buy
10669,1788700295,98023,4,268750.0,172000.0,Buy
10671,8732160240,98023,4,268750.0,223000.0,Buy
10672,8731951130,98023,4,268750.0,250250.0,Buy
10674,5029450850,98023,5,268750.0,205000.0,Buy
10675,2188200785,98023,4,268750.0,196000.0,Buy
10681,5029450110,98023,4,268750.0,215000.0,Buy
10685,8731902680,98023,4,268750.0,218000.0,Buy
10689,4168000110,98023,4,268750.0,207000.0,Buy
10702,8731901810,98023,4,268750.0,260000.0,Buy
10705,9542800820,98023,4,268750.0,235000.0,Buy
10715,109210280,98023,4,268750.0,220000.0,Buy
10716,7205000080,98023,4,268750.0,268000.0,Buy
10719,9542801990,98023,4,268750.0,266500.0,Buy
10720,2557000630,98023,4,268750.0,266000.0,Buy
10721,4388000460,98023,4,268750.0,195000.0,Buy
10729,9211500010,98023,4,268750.0,210000.0,Buy
10732,8732030080,98023,4,268750.0,230000.0,Buy
10740,9320900420,98023,4,268750.0,89000.0,Buy
10747,1898600050,98023,4,268750.0,257500.0,Buy
10754,1099600250,98023,4,268750.0,260000.0,Buy
10757,3306300630,98023,4,268750.0,212000.0,Buy
10759,9202000080,98023,5,268750.0,215000.0,Buy
10760,1788900380,98023,4,268750.0,185000.0,Buy
10761,9269750460,98023,4,268750.0,247000.0,Buy
10768,3279000460,98023,4,268750.0,196500.0,Buy
10775,8945100050,98023,4,268750.0,222000.0,Buy
10776,1099600010,98023,4,268750.0,210000.0,Buy
10780,2421039075,98023,4,268750.0,195000.0,Buy
10782,1788300020,98023,4,268750.0,183500.0,Buy
10787,1099600090,98023,5,268750.0,205000.0,Buy
10788,8731982550,98023,4,268750.0,245000.0,Buy
10794,5560001130,98023,4,268750.0,200000.0,Buy
10800,7137800300,98023,4,268750.0,228950.0,Buy
10813,8945300090,98023,4,268750.0,205950.0,Buy
10817,9510900360,98023,4,268750.0,260000.0,Buy
10819,8945300110,98023,4,268750.0,196000.0,Buy
10821,1321039076,98023,4,268750.0,209950.0,Buy
10823,8731982250,98023,4,268750.0,268500.0,Buy
10824,6386700110,98023,4,268750.0,245000.0,Buy
10825,1938400040,98023,4,268750.0,246000.0,Buy
10829,8732040820,98023,4,268750.0,247000.0,Buy
10833,5029450200,98023,4,268750.0,265000.0,Buy
10835,395800370,98023,5,268750.0,246600.0,Buy
10840,8731801260,98023,4,268750.0,234000.0,Buy
10841,5557500270,98023,4,268750.0,262000.0,Buy
10844,4388000260,98023,4,268750.0,200000.0,Buy
10848,4167100240,98023,4,268750.0,252000.0,Buy
10856,4167700240,98023,4,268750.0,268450.0,Buy
10864,2337300370,98023,4,268750.0,175000.0,Buy
10868,1788700070,98023,4,268750.0,170000.0,Buy
10873,248000240,98023,4,268750.0,219000.0,Buy
10882,109200390,98023,4,268750.0,245000.0,Buy
10884,9324300030,98023,4,268750.0,264500.0,Buy
10889,8731982470,98023,4,268750.0,245000.0,Buy
10901,1788800910,98023,4,268750.0,190000.0,Buy
10902,8945300040,98023,4,268750.0,225000.0,Buy
10919,8731800210,98023,4,268750.0,235000.0,Buy
10920,8945100530,98023,4,268750.0,172380.0,Buy
10921,9324320040,98023,4,268750.0,220000.0,Buy
10927,1099750610,98023,4,268750.0,231500.0,Buy
10931,8732020770,98023,4,268750.0,263850.0,Buy
10936,121039038,98023,4,268750.0,169000.0,Buy
10938,5153200666,98023,4,268750.0,212000.0,Buy
10945,5029460180,98023,4,268750.0,260000.0,Buy
10948,9211520150,98023,4,268750.0,236000.0,Buy
10953,9211500150,98023,4,268750.0,235000.0,Buy
10954,6386600170,98023,4,268750.0,217000.0,Buy
10955,5560000480,98023,4,268750.0,169950.0,Buy
10960,1938400010,98023,4,268750.0,244000.0,Buy
10964,7972000010,98023,4,268750.0,120750.0,Buy
10969,8732130680,98023,4,268750.0,210000.0,Buy
10971,1503200050,98023,4,268750.0,252000.0,Buy
10972,8945300290,98023,4,268750.0,160000.0,Buy
10983,8731982630,98023,4,268750.0,240000.0,Buy
10984,2791500020,98023,4,268750.0,250500.0,Buy
10990,1788700185,98023,4,268750.0,198500.0,Buy
10991,5557800010,98023,4,268750.0,261350.0,Buy
10993,4168100130,98023,4,268750.0,230000.0,Buy
10995,7956300020,98023,4,268750.0,206000.0,Buy
11002,5029450290,98023,5,268750.0,230000.0,Buy
11004,6386600130,98023,4,268750.0,218000.0,Buy
11006,8944300010,98023,5,268750.0,230000.0,Buy
11011,8732160250,98023,4,268750.0,204250.0,Buy
11014,4168100020,98023,4,268750.0,209950.0,Buy
11022,9264900880,98023,4,268750.0,263000.0,Buy
11023,2599700040,98023,4,268750.0,160000.0,Buy
11026,8731950910,98023,4,268750.0,227000.0,Buy
11041,8732040180,98023,4,268750.0,245000.0,Buy
11042,5560000540,98023,4,268750.0,223000.0,Buy
11047,5557700210,98023,4,268750.0,192500.0,Buy
11053,1788700230,98023,4,268750.0,191000.0,Buy
11055,104510230,98023,4,268750.0,252000.0,Buy
11057,9211500230,98023,5,268750.0,263000.0,Buy
11059,8731960540,98023,4,268750.0,242000.0,Buy
11060,1099600620,98023,4,268750.0,160000.0,Buy
11061,9320901250,98023,4,268750.0,133400.0,Buy
11063,3306200230,98023,4,268750.0,147000.0,Buy
11090,2123039032,98070,5,465000.0,369900.0,Buy
11091,7004200060,98070,4,465000.0,309600.0,Buy
11094,3523029041,98070,4,465000.0,290000.0,Buy
11096,5341600030,98070,4,465000.0,255000.0,Buy
11101,2817100570,98070,5,465000.0,453000.0,Buy
11104,3123039089,98070,4,465000.0,252000.0,Buy
11105,3023039066,98070,4,465000.0,329500.0,Buy
11106,2817100900,98070,4,465000.0,256500.0,Buy
11108,8550001515,98070,5,465000.0,429592.0,Buy
11116,3522029031,98070,4,465000.0,363750.0,Buy
11119,2817100430,98070,4,465000.0,389000.0,Buy
11120,3123039063,98070,4,465000.0,303000.0,Buy
11121,2923039217,98070,4,465000.0,350000.0,Buy
11122,8887001640,98070,4,465000.0,416500.0,Buy
11125,222029026,98070,5,465000.0,340000.0,Buy
11130,792500190,98070,4,465000.0,410000.0,Buy
11134,2551500220,98070,5,465000.0,330000.0,Buy
11142,522039103,98070,4,465000.0,310000.0,Buy
11146,3523029077,98070,4,465000.0,297000.0,Buy
11149,8887001600,98070,4,465000.0,280000.0,Buy
11153,7558800570,98070,4,465000.0,367000.0,Buy
11156,1422029117,98070,4,465000.0,319000.0,Buy
11158,792500260,98070,4,465000.0,430000.0,Buy
11159,2023039045,98070,4,465000.0,295000.0,Buy
11168,2817100040,98070,4,465000.0,355000.0,Buy
11170,8887001215,98070,4,465000.0,407185.0,Buy
11171,1269200150,98070,4,465000.0,358000.0,Buy
11172,2551500180,98070,4,465000.0,295000.0,Buy
11176,2051200506,98070,5,465000.0,390000.0,Buy
11181,3623029034,98070,4,465000.0,230000.0,Buy
11184,3874400380,98070,4,465000.0,445000.0,Buy
11191,2122039137,98070,4,465000.0,462500.0,Buy
11192,1535204365,98070,5,465000.0,428000.0,Buy
11197,3223039149,98070,4,465000.0,395000.0,Buy
11198,3123039042,98070,4,465000.0,383000.0,Buy
11200,5216200090,98070,4,465000.0,385000.0,Buy
11212,9558200025,98148,4,274000.0,265000.0,Buy
11252,7957600025,98148,4,274000.0,245000.0,Buy
11254,3123049131,98148,4,274000.0,244000.0,Buy
11257,6123000090,98148,4,274000.0,267000.0,Buy
11265,7171200445,98105,4,675000.0,550700.0,Buy
11268,2436701180,98105,5,675000.0,671500.0,Buy
11274,8818900060,98105,4,675000.0,664000.0,Buy
11281,8816400885,98105,4,675000.0,450000.0,Buy
11282,925049360,98105,4,675000.0,512000.0,Buy
11290,8813400245,98105,4,675000.0,635000.0,Buy
11291,9191201790,98105,4,675000.0,556000.0,Buy
11294,9550202870,98105,4,675000.0,417000.0,Buy
11301,3856905010,98105,5,675000.0,565000.0,Buy
11305,3856902250,98105,4,675000.0,593500.0,Buy
11309,8827900015,98105,4,675000.0,501000.0,Buy
11310,8818900300,98105,4,675000.0,618000.0,Buy
11318,6746700605,98105,4,675000.0,530000.0,Buy
11320,6338000014,98105,4,675000.0,625000.0,Buy
11328,6338000592,98105,4,675000.0,565000.0,Buy
11342,8827900690,98105,4,675000.0,600000.0,Buy
11344,9191200015,98105,4,675000.0,613200.0,Buy
11346,2436700315,98105,5,675000.0,441500.0,Buy
11349,3179100720,98105,4,675000.0,602000.0,Buy
11354,9191201250,98105,4,675000.0,580000.0,Buy
11362,3856901880,98105,4,675000.0,514000.0,Buy
11367,2862100260,98105,4,675000.0,540000.0,Buy
11369,8819900055,98105,4,675000.0,503000.0,Buy
11370,1797501275,98105,4,675000.0,665000.0,Buy
11375,1928300350,98105,5,675000.0,570000.0,Buy
11376,6746700565,98105,5,675000.0,447000.0,Buy
11378,8827900560,98105,5,675000.0,655000.0,Buy
11381,1928300640,98105,4,675000.0,541000.0,Buy
11383,2436700800,98105,4,675000.0,620000.0,Buy
11393,3589500260,98105,5,675000.0,550000.0,Buy
11395,2436200320,98105,4,675000.0,577000.0,Buy
11396,9191200435,98105,4,675000.0,471000.0,Buy
11403,2862100205,98105,4,675000.0,469950.0,Buy
11404,9550202700,98105,5,675000.0,460000.0,Buy
11408,3131201563,98105,4,675000.0,435000.0,Buy
11416,2436700540,98105,5,675000.0,665000.0,Buy
11430,9191200380,98105,4,675000.0,550000.0,Buy
11432,8813400345,98105,5,675000.0,575000.0,Buy
11439,9550204450,98105,5,675000.0,651000.0,Buy
11448,4206901435,98105,4,675000.0,650000.0,Buy
11454,8714600145,98105,4,675000.0,540000.0,Buy
11456,9191201385,98105,4,675000.0,505400.0,Buy
11464,2436700395,98105,4,675000.0,621000.0,Buy
11465,8827901415,98105,4,675000.0,613000.0,Buy
11472,9191201325,98105,4,675000.0,534000.0,Buy
11474,8812401450,98105,4,675000.0,660000.0,Buy
11477,2436200025,98105,4,675000.0,580000.0,Buy
11493,1274500060,98042,4,292500.0,204000.0,Buy
11499,1796360350,98042,5,292500.0,255000.0,Buy
11503,7942100310,98042,5,292500.0,232000.0,Buy
11510,8648200030,98042,5,292500.0,260000.0,Buy
11513,1865820370,98042,4,292500.0,166600.0,Buy
11515,8648220270,98042,4,292500.0,291500.0,Buy
11518,1795500240,98042,4,292500.0,249500.0,Buy
11519,1865810060,98042,5,292500.0,267500.0,Buy
11521,1842900030,98042,4,292500.0,234000.0,Buy
11524,2329800240,98042,4,292500.0,285000.0,Buy
11526,5469300270,98042,4,292500.0,234000.0,Buy
11531,3728800320,98042,4,292500.0,264000.0,Buy
11544,2618300350,98042,4,292500.0,199000.0,Buy
11545,2916620240,98042,5,292500.0,264950.0,Buy
11546,1796381070,98042,4,292500.0,270000.0,Buy
11548,8651441620,98042,5,292500.0,210000.0,Buy
11549,5470100270,98042,4,292500.0,225000.0,Buy
11565,8651443480,98042,5,292500.0,282000.0,Buy
11566,8651410090,98042,5,292500.0,209000.0,Buy
11569,8092501240,98042,4,292500.0,219950.0,Buy
11570,8651401270,98042,5,292500.0,203000.0,Buy
11575,1796351080,98042,4,292500.0,208000.0,Buy
11581,8651400750,98042,5,292500.0,209950.0,Buy
11583,1274500300,98042,4,292500.0,200000.0,Buy
11589,2916600110,98042,4,292500.0,214946.0,Buy
11593,4178500100,98042,4,292500.0,282500.0,Buy
11594,322059097,98042,5,292500.0,269900.0,Buy
11595,1156000100,98042,4,292500.0,246700.0,Buy
11598,1796370930,98042,4,292500.0,260000.0,Buy
11608,2522059112,98042,5,292500.0,248500.0,Buy
11609,8651440740,98042,4,292500.0,219000.0,Buy
11612,7942200050,98042,5,292500.0,261000.0,Buy
11613,2212900470,98042,4,292500.0,186000.0,Buy
11626,8651400680,98042,4,292500.0,179000.0,Buy
11631,2618300080,98042,4,292500.0,242500.0,Buy
11633,3222069153,98042,4,292500.0,286900.0,Buy
11640,7942100290,98042,5,292500.0,199000.0,Buy
11649,2212900920,98042,5,292500.0,215000.0,Buy
11650,8651430780,98042,5,292500.0,178000.0,Buy
11652,8651442810,98042,4,292500.0,152000.0,Buy
11656,8651443190,98042,4,292500.0,199500.0,Buy
11657,2329800430,98042,4,292500.0,254000.0,Buy
11658,1274500420,98042,5,292500.0,234000.0,Buy
11660,8651402910,98042,5,292500.0,176000.0,Buy
11663,8651401680,98042,4,292500.0,198000.0,Buy
11664,2868900020,98042,4,292500.0,215000.0,Buy
11665,2618300190,98042,5,292500.0,255000.0,Buy
11666,1796360080,98042,4,292500.0,237950.0,Buy
11667,2222059099,98042,4,292500.0,215000.0,Buy
11669,8648210050,98042,4,292500.0,280000.0,Buy
11670,4030500130,98042,4,292500.0,243500.0,Buy
11671,4178500440,98042,4,292500.0,279900.0,Buy
11676,8651402660,98042,4,292500.0,175409.0,Buy
11683,1022059123,98042,4,292500.0,250000.0,Buy
11686,1796350300,98042,4,292500.0,195000.0,Buy
11689,5470100220,98042,4,292500.0,222000.0,Buy
11703,8651410740,98042,5,292500.0,189000.0,Buy
11708,1796360870,98042,4,292500.0,225000.0,Buy
11709,8092700230,98042,5,292500.0,249950.0,Buy
11711,2422059111,98042,4,292500.0,291000.0,Buy
11714,4178500300,98042,4,292500.0,269000.0,Buy
11717,8651411460,98042,5,292500.0,214000.0,Buy
11719,2212900180,98042,5,292500.0,220000.0,Buy
11722,1796370150,98042,4,292500.0,240000.0,Buy
11725,4053200410,98042,4,292500.0,273000.0,Buy
11727,7942100180,98042,5,292500.0,230000.0,Buy
11728,8651401720,98042,4,292500.0,215000.0,Buy
11729,5469300330,98042,5,292500.0,275000.0,Buy
11732,1796370730,98042,4,292500.0,259900.0,Buy
11736,8651442510,98042,4,292500.0,220000.0,Buy
11738,8651443360,98042,5,292500.0,195700.0,Buy
11739,6600400270,98042,5,292500.0,202000.0,Buy
11741,2550820060,98042,4,292500.0,280000.0,Buy
11744,4051100390,98042,4,292500.0,240000.0,Buy
11746,1274500700,98042,4,292500.0,237200.0,Buy
11747,322059264,98042,5,292500.0,279000.0,Buy
11753,1796360340,98042,4,292500.0,269950.0,Buy
11757,8651411070,98042,5,292500.0,180000.0,Buy
11759,8651410240,98042,4,292500.0,209000.0,Buy
11761,1796380060,98042,5,292500.0,253000.0,Buy
11766,8648210140,98042,4,292500.0,265000.0,Buy
11768,2329800140,98042,4,292500.0,291000.0,Buy
11769,6600400260,98042,4,292500.0,201000.0,Buy
11773,8651441290,98042,4,292500.0,195000.0,Buy
11782,6600400370,98042,5,292500.0,215000.0,Buy
11784,1795500060,98042,4,292500.0,198400.0,Buy
11788,5547500070,98042,4,292500.0,216000.0,Buy
11789,1796200140,98042,4,292500.0,270000.0,Buy
11790,3622059157,98042,4,292500.0,205000.0,Buy
11792,8651411420,98042,5,292500.0,218000.0,Buy
